variable_name,source,original_name,N_nonmissing,pct_missing,is_numeric,mean,sd,label
c2505_all_sibs_8,c2505,all_sibs_8,39473,34.23,TRUE,0.1163,0.9862,All Sibs -
c2505_f24_2505,c2505,f24_2505,39473,34.23,TRUE,3.5542,3.5062,f24_2505
c2505_all_sibs_9,c2505,all_sibs_9,39473,34.23,TRUE,0.0134,0.1551,All Sibs -
c2505_f26_2505,c2505,f26_2505,39468,34.24,TRUE,0.031,0.3804,f26_2505
c1120_child_2,c1120,child_2,39126,34.81,TRUE,1.4945,0.5,"CHILD, PSYCH EXAM, CHILD, 4 YEAR, PATCH EXAM"
c1120_child_3,c1120,child_3,39126,34.81,TRUE,167.4862,50.9011,"CHILD, PSYCH EXAM, CHILD, 4 YEAR, PATCH EXAM"
c1120_child_4,c1120,child_4,39126,34.81,TRUE,422.6062,286.4785,"CHILD, PSYCH EXAM, CHILD, 4 YEAR, PATCH EXAM"
c1120_child_5,c1120,child_5,39126,34.81,TRUE,14.4911,13.769,"CHILD, PSYCH EXAM, CHILD, 4 YEAR, PATCH EXAM"
c1120_child_6,c1120,child_6,39126,34.81,TRUE,1.217,0.6203,"CHILD, PSYCH EXAM, CHILD, 4 YEAR, PATCH EXAM"
c1120_child_7,c1120,child_7,39126,34.81,TRUE,1.0366,0.323,"CHILD, PSYCH EXAM, CHILD, 4 YEAR, PATCH EXAM"
c1120_4_year,c1120,4_year,39126,34.81,TRUE,1.2742,0.7508,"CHILD, 4 YEAR, PATCH EXAM"
c1120_stanford_binet_intelligence_rating_year,c1120,stanford_binet_intelligence_rating_year,39126,34.81,TRUE,142.8345,29.2462,"STANFORD BINET INTELLIGENCE RATING YEAR 2, IDENTIFYING PARTS OF BODY, CHILD, 4 YEAR"
c1120_stanford_binet_intelligence_rating_year_2,c1120,stanford_binet_intelligence_rating_year_2,39126,34.81,TRUE,8.9155,14.471,"STANFORD BINET INTELLIGENCE RATING YEAR 2, WORD COMBINATION, CHILD, 4 YEAR, PSYCH EXAM"
c1120_chapters,c1120,chapters,39126,34.81,TRUE,107743.7668,97960.2356,"CHAPTERS, CHILD, 8 YEAR, PSYCH EXAM"
c1120_chapters_2,c1120,chapters_2,39126,34.81,TRUE,13.7122,15.0167,"CHAPTERS, CHILD, 8 YEAR, PSYCH EXAM"
c1120_stanford_binet_intelligence_rating_year_3,c1120,stanford_binet_intelligence_rating_year_3,39126,34.81,TRUE,1.2401,1.3498,"STANFORD BINET INTELLIGENCE RATING YEAR 2, WORD EXAMINATION, CHILD, 4 YEAR, PATCH EXAM"
c1120_stanford_binet_intelligence_rating_year_4,c1120,stanford_binet_intelligence_rating_year_4,39126,34.81,TRUE,1.2572,1.3926,"STANFORD BINET INTELLIGENCE RATING YEAR 2A, IDENTIFY CHILD, 4 YEAR, PATCH EXAM"
c1120_chapters_3,c1120,chapters_3,39126,34.81,TRUE,14.4131,15.2808,"CHAPTERS, CHILD, 8 YEAR, PSYCH EXAM"
c1120_stanford_binet_intelligence_rating_year_5,c1120,stanford_binet_intelligence_rating_year_5,39126,34.81,TRUE,19.6859,24.0833,"STANFORD BINET INTELLIGENCE RATING YEAR 2A, READING VOCABULARY, CHILD, 4 YEAR, PATCH"
c1120_cooperativeness,c1120,cooperativeness,39126,34.81,TRUE,1.2746,1.3801,"COOPERATIVENESS, CHILD, 8 YEAR, PSYCH EXAM"
c1120_self_confidence,c1120,self_confidence,39126,34.81,TRUE,1.3015,1.3826,"SELF-CONFIDENCE, CHILD, 8 YEAR, PSYCH EXAM"
c1120_stanford_binet_intelligence_rating_year_6,c1120,stanford_binet_intelligence_rating_year_6,39126,34.81,TRUE,14446.7412,15321.0592,"STANFORD BINET INTELLIGENCE RATING YEAR 2A, REPEATING 2 DIGITS, CHILD, 4 YEAR, PATCH"
c1120_fearfulness,c1120,fearfulness,39126,34.81,TRUE,1.2743,1.3747,"FEARFULNESS, CHILD, 8 YEAR, PSYCH EXAM"
c1120_rapport,c1120,rapport,39126,34.81,TRUE,1.287,1.4334,"RAPPORT, CHILD, 8 YEAR, PSYCH EXAM"
c1120_attention_span,c1120,attention_span,39126,34.81,TRUE,2.7275,3.0543,"ATTENTION SPAN, CHILD, 8 YEAR, PSYCH EXAM"
c1120_separation_from_mother,c1120,separation_from_mother,39126,34.81,TRUE,1.3373,1.3721,"SEPARATION FROM MOTHER, CHILD, 8 YEAR, PSYCH EXAM"
c1120_stanford_binet_intelligence_rating_year_7,c1120,stanford_binet_intelligence_rating_year_7,39126,34.81,TRUE,1.2883,1.3652,"STANFORD BINET INTELLIGENCE RATING YEAR, CHILD, 4 YEAR"
c1120_intelligence_series_year,c1120,intelligence_series_year,39126,34.81,TRUE,1.3762,1.3961,"INTELLIGENCE SERIES YEAR, CHILD, 4 YEAR"
c1120_activity_level,c1120,activity_level,39126,34.81,TRUE,14.9399,14.6525,"ACTIVITY LEVEL, CHILD, 8 YEAR, PSYCH EXAM"
c1120_intelligence_series_year_and_half,c1120,intelligence_series_year_and_half,39126,34.81,TRUE,1.1775,1.0095,"INTELLIGENCE SERIES YEAR AND HALF, CHILD, 4 YEAR, PSYCH EXAM"
c1120_intelligence_rating_year_patch,c1120,intelligence_rating_year_patch,39126,34.81,TRUE,4.7087,3.525,"INTELLIGENCE RATING, YEAR, CHILD, 4 YEAR, PATCH"
c1120_intelligence_patch,c1120,intelligence_patch,39126,34.81,TRUE,1.4592,1.3934,"INTELLIGENCE, CHILD, 4 YEAR, PATCH"
c1120_intelligence_year_series,c1120,intelligence_year_series,39126,34.81,TRUE,1.3723,1.3988,"INTELLIGENCE, YEAR SERIES, CHILD, 4 YEAR, PSYCH EXAM"
c1120_emotionality,c1120,emotionality,39126,34.81,TRUE,1.4223,1.4691,"EMOTIONALITY, CHILD, 8 YEAR, PSYCH EXAM"
c1120_intelligence_rating_year,c1120,intelligence_rating_year,39126,34.81,TRUE,15.8473,15.974,"INTELLIGENCE, RATING, YEAR, CHILD, 4 YEAR"
c1120_goal_orientation,c1120,goal_orientation,39126,34.81,TRUE,1.6241,1.482,"GOAL ORIENTATION, CHILD, 8 YEAR, PSYCH EXAM"
c1120_different_group_intelligence_series_year,c1120,different_group_intelligence_series_year,39126,34.81,TRUE,22.9497,15.5592,"DIFFERENT GROUP INTELLIGENCE SERIES YEAR AND HALF, CONSECUTIVE ILL, CHILD, 4 YEAR, PATCH EXAM"
c1120_frustration,c1120,frustration,39126,34.81,TRUE,6.7091,2.7485,"FRUSTRATION, CHILD, 8 YEAR, PSYCH EXAM"
c1120_intelligence_series_year_and_half_2,c1120,intelligence_series_year_and_half_2,39126,34.81,TRUE,1.8854,1.3489,"INTELLIGENCE, SERIES, YEAR AND HALF, CHILD, 4 YEAR, PSYCH EXAM"
c1120_negativism,c1120,negativism,39126,34.81,TRUE,1.5098,1.4159,"NEGATIVISM, CHILD, 8 YEAR, PSYCH EXAM"
c1120_intelligence,c1120,intelligence,39126,34.81,TRUE,16.8942,15.421,"INTELLIGENCE, CHILD, 4 YEAR, PSYCH EXAM"
c1120_hearing,c1120,hearing,39126,34.81,TRUE,1.7961,1.4151,"HEARING, CHILD, 8 YEAR, PSYCH EXAM"
c1120_binet_base,c1120,binet_base,39126,34.81,TRUE,1.6909,1.411,"BINET BASE, CHILD, 4 YEAR, SOCIOECONOMIC INFO (REPEATED FROM ABOVE)"
c1120_stuttering,c1120,stuttering,39126,34.81,TRUE,7.5251,1.7681,"STUTTERING, CHILD, 8 YEAR, PSYCH EXAM"
c1120_socioeconomic_info,c1120,socioeconomic_info,39126,34.81,TRUE,2.019,1.3527,SOCIOECONOMIC INFO (REPEATED FROM ABOVE)
c1120_intelligence_clinical_impression,c1120,intelligence_clinical_impression,39126,34.81,TRUE,21.992,14.8,"INTELLIGENCE, CLINICAL IMPRESSION, CHILD, 8 YEAR, PSYCH EXAM"
c1120_f21c_yeariv6_3_commissions,c1120,f21c_yeariv6_3_commissions,39126,34.81,TRUE,1.8176,1.5311,F21c_YearIV6_3 commissions
c1120_f21d_yeariv6_comprehension_iii,c1120,f21d_yeariv6_comprehension_iii,39126,34.81,TRUE,1.8688,1.4536,F21d_YearIV6_Comprehension III
c1120_f21e_yeariv6_alternate,c1120,f21e_yeariv6_alternate,39126,34.81,TRUE,7.1245,2.1846,F21e_yearIV6_Alternate
c2120_f2a_sex,c2120,f2a_sex,39124,34.81,TRUE,1.4944,0.5,F2a_Sex
c2120_f2b_race,c2120,f2b_race,39124,34.81,TRUE,1.7079,0.8989,F2b_Race
c2120_f2c_examined_by,c2120,f2c_examined_by,39121,34.82,TRUE,13.683,15.6335,F2c_Examined by
c2120_intelligence_clinical_impression,c2120,intelligence_clinical_impression,39124,34.81,TRUE,23.0291,9.5689,"INTELLIGENCE, CLINICAL IMPRESSION, CHILD, 8 YEAR, PSYCH EXAM"
c2120_cooperativeness_fine_motor_clinical_impr,c2120,cooperativeness_fine_motor_clinical_impr,39124,34.81,TRUE,1.3149,1.2958,"COOPERATIVENESS, FINE MOTOR, CLINICAL IMPRESSION, CHILD, 4 YEAR, PSYCH EXAM (REPEATED FROM ABOVE)"
c2120_cooperativeness_gross_motor_clinical_imp,c2120,cooperativeness_gross_motor_clinical_imp,39124,34.81,TRUE,1.3384,1.3062,"COOPERATIVENESS, GROSS MOTOR, CLINICAL IMPRESSION, CHILD, 4 YEAR, PSYCH EXAM (REPEATED FROM ABOVE)"
c2120_self_confidence_4_yr,c2120,self_confidence_4_yr,39124,34.81,TRUE,1.2163,0.6174,"SELF-CONFIDENCE, CHILD, 4 YR, PSYCH EXAM (REPEATED FROM ABOVE)"
c2120_separation,c2120,separation,39124,34.81,TRUE,1.0364,0.3204,"SEPARATION, CHILD, 4 YEAR, PSYCH EXAM (REPEATED FROM ABOVE)"
c2120_verbal_communication,c2120,verbal_communication,39124,34.81,TRUE,1.2735,0.7495,"VERBAL COMMUNICATION, CHILD, 8 YEAR, PSYCH EXAM"
c2120_activity_level_abnormal_amount,c2120,activity_level_abnormal_amount,39124,34.81,TRUE,142.7973,29.0926,"ACTIVITY LEVEL/ABNORMAL, AMOUNT, CHILD, 4 YEAR, PSYCH EXAM"
c2120_abnormal_activity_level_type,c2120,abnormal_activity_level_type,39124,34.81,TRUE,0.8395,1.4445,"ABNORMAL ACTIVITY LEVEL TYPE, CHILD, 4 YEAR, PSYCH EXAM"
c2120_unusualness,c2120,unusualness,39124,34.81,TRUE,0.525,1.0363,"UNUSUALNESS, CHILD, 8 YEAR, PSYCH EXAM"
c2120_gross_motor,c2120,gross_motor,39124,34.81,TRUE,5.033,3.7976,"GROSS MOTOR, CHILD, 8 YEAR, PSYCH EXAM"
c2120_right_left_confusion,c2120,right_left_confusion,39124,34.81,TRUE,4.5694,2.8667,"RIGHT-LEFT CONFUSION, CHILD, 8 YEAR, PSYCH EXAM"
c2120_body_parts_identification,c2120,body_parts_identification,39124,34.81,TRUE,2.1629,0.9143,"BODY PARTS IDENTIFICATION, CHILD, 8 YEAR, PSYCH EXAM"
c2120_goal_orientation,c2120,goal_orientation,39124,34.81,TRUE,1.0366,0.3246,"GOAL ORIENTATION, CHILD, 8 YEAR, PSYCH EXAM"
c2120_frustration,c2120,frustration,39124,34.81,TRUE,2.0524,1.3351,"FRUSTRATION, CHILD, 8 YEAR, PSYCH EXAM"
c2120_relationship,c2120,relationship,39124,34.81,TRUE,22.3402,14.63,"RELATIONSHIP, CHILD, 8 YEAR, PSYCH EXAM"
c2120_impulsivity,c2120,impulsivity,39124,34.81,TRUE,1.8159,1.4161,"IMPULSIVITY, CHILD, 8 YEAR, PSYCH EXAM"
c2120_nature_of_seizure_consistency,c2120,nature_of_seizure_consistency,39124,34.81,TRUE,2.0556,1.0281,"NATURE OF SEIZURE CONSISTENCY, CHILD, 4 YEAR, PSYCH EXAM"
c2120_relationship_2,c2120,relationship_2,39124,34.81,TRUE,2.1517,1.2483,"RELATIONSHIP, CHILD, 4 YEAR, PSYCH EXAM"
c2120_vocalizations,c2120,vocalizations,39124,34.81,TRUE,6.3761,2.7062,"VOCALIZATIONS, CHILD, 8 YEAR, PSYCH EXAM"
c2120_general_emotional_tone,c2120,general_emotional_tone,39124,34.81,TRUE,2.1601,1.2778,"GENERAL EMOTIONAL TONE, CHILD, 8 YEAR, PSYCH EXAM"
c2120_vocalizations_2,c2120,vocalizations_2,39124,34.81,TRUE,2.1531,1.2898,"VOCALIZATIONS, CHILD, 4 YEAR, PSYCH EXAM"
c2120_nature_of_seizure,c2120,nature_of_seizure,39124,34.81,TRUE,23.7399,14.1028,"NATURE OF SEIZURE, CHILD, 8 YEAR, PSYCH EXAM"
c2120_general_emotional_tone_2,c2120,general_emotional_tone_2,39124,34.81,TRUE,2.2091,1.2546,"GENERAL EMOTIONAL TONE, CHILD, 4 YEAR, PSYCH EXAM"
c2120_laterality_2,c2120,laterality_2,39124,34.81,TRUE,2.1915,1.273,"LATERALITY, CHILD, 4 YEAR, PSYCH EXAM"
c2120_hearing_testing,c2120,hearing_testing,39124,34.81,TRUE,27.0103,13.6452,"HEARING, TESTING, CHILD, 8 YEAR, PSYCH EXAM"
c2120_right_left_confusion_2,c2120,right_left_confusion_2,39124,34.81,TRUE,5.0951,3.0344,"RIGHT-LEFT CONFUSION, CHILD, 4 YEAR, PSYCH EXAM"
c2120_body_parts_identification_2,c2120,body_parts_identification_2,39124,34.81,TRUE,2.219,1.2446,"BODY PARTS IDENTIFICATION, CHILD, 4 YEAR, PSYCH EXAM"
c2120_hearing_testing_level,c2120,hearing_testing_level,39124,34.81,TRUE,24.5258,13.7173,"HEARING, TESTING, LEVEL, CHILD, 8 YEAR, PSYCH EXAM"
c2120_hearing_testing_level_d,c2120,hearing_testing_level_d,39124,34.81,TRUE,2.2192,1.2501,"HEARING, TESTING, LEVEL D, CHILD, 8 YEAR, PSYCH EXAM"
c2120_hearing_testing_level_e,c2120,hearing_testing_level_e,39124,34.81,TRUE,2.9783,2.2657,"HEARING, TESTING, LEVEL E, CHILD, 8 YEAR, PSYCH EXAM"
c2120_stanford_binet_intelligence_score_year_1,c2120,stanford_binet_intelligence_score_year_1,39124,34.81,TRUE,24.4131,13.6809,"STANFORD BINET INTELLIGENCE SCORE YEAR 10, CHILD, 8 YEAR, PSYCH EXAM"
c2120_stanford_binet_intelligence_iq,c2120,stanford_binet_intelligence_iq,39124,34.81,TRUE,247.384,137.7459,"STANFORD BINET INTELLIGENCE IQ, CHILD, 8 YEAR, PSYCH EXAM"
c2120_nature_of_seizure_consistency_2,c2120,nature_of_seizure_consistency_2,39124,34.81,TRUE,2.2275,1.2397,"NATURE OF SEIZURE CONSISTENCY, CHILD, 4 YEAR, PSYCH EXAM"
c2120_stanford_binet_intelligence_score_year_4,c2120,stanford_binet_intelligence_score_year_4,39124,34.81,TRUE,24.4987,13.6291,"STANFORD BINET INTELLIGENCE SCORE YEAR 4, CHILD, 4 YEAR, PSYCH EXAM"
c2120_stanford_binet_intelligence_mental_age_y,c2120,stanford_binet_intelligence_mental_age_y,39124,34.81,TRUE,24.539,13.6301,"STANFORD BINET INTELLIGENCE MENTAL AGE YEAR 4, CHILD, 4 YEAR, PSYCH EXAM"
c2120_stanford_binet_intelligence_iq_year_4,c2120,stanford_binet_intelligence_iq_year_4,39124,34.81,TRUE,247.2116,137.5319,"STANFORD BINET INTELLIGENCE IQ YEAR 4, CHILD, 4 YEAR, PSYCH EXAM"
c2120_graham_block_sort_intelligence_score_yea,c2120,graham_block_sort_intelligence_score_yea,39124,34.81,TRUE,24.5015,13.629,"GRAHAM BLOCK SORT INTELLIGENCE SCORE YEAR 4, CHILD, 4 YEAR, PSYCH EXAM"
c3120_f2a_sex,c3120,f2a_sex,39123,34.81,TRUE,1.4944,0.5,F2a_Sex
c3120_f2b_race,c3120,f2b_race,39123,34.81,TRUE,1.7078,0.8987,F2b_Race
c3120_f2c_examined_by,c3120,f2c_examined_by,39120,34.82,TRUE,13.6772,15.627,F2c_Examined by
c3120_f2d_clinical_impress_intelligence,c3120,f2d_clinical_impress_intelligence,39123,34.81,TRUE,2.163,0.9007,F2d_Clinical impress_intelligence
c3120_f2e_clinical_impress_fine_motor_devt,c3120,f2e_clinical_impress_fine_motor_devt,39123,34.81,TRUE,1.4007,1.0916,F2e_Clinical impress_fine motor devt
c3120_developmental_pediatric_abnormal_amount,c3120,developmental_pediatric_abnormal_amount,39123,34.81,TRUE,14.4858,13.7542,"DEVELOPMENTAL, PEDIATRIC, ABNORMAL, AMOUNT, CHILD, 4 YEAR, PSYCH EXAM (REPEATED FROM ABOVE)"
c3120_goal_orientation,c3120,goal_orientation,39123,34.81,TRUE,1.2166,0.6194,"GOAL ORIENTATION, CHILD, 8 YEAR, PSYCH EXAM"
c3120_right_left_confusion,c3120,right_left_confusion,39123,34.81,TRUE,1.0366,0.323,"RIGHT-LEFT CONFUSION, CHILD, 8 YEAR, PSYCH EXAM"
c3120_body_parts_identification,c3120,body_parts_identification,39123,34.81,TRUE,1.2734,0.7493,"BODY PARTS IDENTIFICATION, CHILD, 8 YEAR, PSYCH EXAM"
c3120_f2k_intelligence_scale_administered,c3120,f2k_intelligence_scale_administered,39123,34.81,TRUE,1.0484,0.2888,F2k_Intelligence scale administered
c3120_f2l_chronological_age,c3120,f2l_chronological_age,39123,34.81,TRUE,380.6139,38.3576,F2l_Chronological age
c3120_wrat_reading_intelligence_score_year_4,c3120,wrat_reading_intelligence_score_year_4,39123,34.81,TRUE,10.288,9.7109,"WRAT READING INTELLIGENCE SCORE YEAR 4, CHILD, 4 YEAR, PSYCH EXAM"
c3120_wrat_spelling_intelligence_score_year_4,c3120,wrat_spelling_intelligence_score_year_4,39123,34.81,TRUE,47.8589,28.8322,"WRAT SPELLING INTELLIGENCE SCORE YEAR 4, CHILD, 4 YEAR, PSYCH EXAM"
c3120_wrat_arithmetic_intelligence_score_year,c3120,wrat_arithmetic_intelligence_score_year,39123,34.81,TRUE,11.5489,3.8459,"WRAT ARITHMETIC INTELLIGENCE SCORE YEAR 4, CHILD, 4 YEAR, PSYCH EXAM"
c3120_auditory_vocal_association_test_score_ye,c3120,auditory_vocal_association_test_score_ye,39123,34.81,TRUE,18.3369,13.9713,"AUDITORY VOCAL ASSOCIATION TEST SCORE YEAR 4, CHILD, 4 YEAR, PSYCH EXAM"
c3120_stanford_binet_iq_score,c3120,stanford_binet_iq_score,39123,34.81,TRUE,337.7281,107.6905,"STANFORD BINET IQ SCORE, CHILD, 4 YEAR, PSYCH EXAM"
c3120_right_handedness,c3120,right_handedness,39123,34.81,TRUE,0.3403,1.5802,"RIGHT HANDEDNESS, CHILD, 4 YEAR, PSYCH EXAM"
c3120_left_handedness,c3120,left_handedness,39123,34.81,TRUE,7.1299,2.9204,"LEFT HANDEDNESS, CHILD, 4 YEAR, PSYCH EXAM"
c3120_abnormal_gait,c3120,abnormal_gait,39123,34.81,TRUE,0.3297,1.6051,"ABNORMAL GAIT, CHILD, 4 YEAR, PSYCH EXAM"
c3120_abnormal_posture,c3120,abnormal_posture,39123,34.81,TRUE,7.0937,2.8977,"ABNORMAL POSTURE, CHILD, 4 YEAR, PSYCH EXAM"
c3120_revised_stanford_binet_iq,c3120,revised_stanford_binet_iq,39123,34.81,TRUE,99.7642,170.9747,"REVISED STANFORD BINET IQ, CHILD, 4 YEAR, PSYCH EXAM"
c3120_nature_of_seizure,c3120,nature_of_seizure,39123,34.81,TRUE,0.2019,1.3192,"NATURE OF SEIZURE, CHILD, 8 YEAR, PSYCH EXAM"
c3120_hearing,c3120,hearing,39123,34.81,TRUE,8.7357,1.1638,"HEARING, CHILD, 8 YEAR, PSYCH EXAM"
c3120_vision,c3120,vision,39123,34.81,TRUE,1.844,1.4436,"VISION, CHILD, 8 YEAR, PSYCH EXAM"
c3120_stuttering,c3120,stuttering,39123,34.81,TRUE,5.1115,2.7457,"STUTTERING, CHILD, 8 YEAR, PSYCH EXAM"
c3120_socioeconomic_index,c3120,socioeconomic_index,39123,34.81,TRUE,3539.5841,1332.7608,"SOCIOECONOMIC INDEX, REGISTRATION"
c3120_socioeconomic_info,c3120,socioeconomic_info,39123,34.81,TRUE,23.6685,33.3369,SOCIOECONOMIC INFO (REPEATED FROM ABOVE)
c3120_socioeconomic_info_2,c3120,socioeconomic_info_2,39123,34.81,TRUE,15.2694,14.8737,SOCIOECONOMIC INFO (REPEATED FROM ABOVE)
c3120_socioeconomic_info_3,c3120,socioeconomic_info_3,39123,34.81,TRUE,1.9656,2.2147,SOCIOECONOMIC INFO (REPEATED FROM ABOVE)
c3120_children_child,c3120,children_child,39123,34.81,TRUE,1.5915,1.2627,"CHILDREN, CHILD (REPEATED FROM ABOVE)"
c3120_socioeconomic_info_4,c3120,socioeconomic_info_4,39123,34.81,TRUE,16.7638,13.8802,SOCIOECONOMIC INFO (REPEATED FROM ABOVE)
c3120_gross_motor_clinical_impression,c3120,gross_motor_clinical_impression,39123,34.81,TRUE,1.1487,0.9653,"GROSS MOTOR, CLINICAL IMPRESSION, CHILD, 4 YEAR, PSYCH EXAM (REPEATED FROM ABOVE)"
c3120_fine_motor_clinical_impression,c3120,fine_motor_clinical_impression,39123,34.81,TRUE,1.1864,1.009,"FINE MOTOR, CLINICAL IMPRESSION, CHILD, 4 YEAR, PSYCH EXAM"
c3120_hearing_clinical_impression,c3120,hearing_clinical_impression,39123,34.81,TRUE,1.1808,0.9925,"HEARING, CLINICAL IMPRESSION, CHILD, 4 YEAR, PSYCH EXAM"
c3120_vision_clinical_impression,c3120,vision_clinical_impression,39123,34.81,TRUE,1.4937,1.1534,"VISION, CLINICAL IMPRESSION, CHILD, 4 YEAR, PSYCH EXAM"
c3120_f8e_fine_copy_form_square,c3120,f8e_fine_copy_form_square,39123,34.81,TRUE,2.1024,1.1577,F8e_Fine copy form square
c3120_f8f_fine_stringing_beads,c3120,f8f_fine_stringing_beads,39123,34.81,TRUE,1.1685,0.9803,F8f_Fine stringing beads
c3120_f8g_fine_porteus_maze_iv,c3120,f8g_fine_porteus_maze_iv,39123,34.81,TRUE,1.6358,1.2504,F8g_Fine porteus maze IV
c3120_f8h_fine_porteus_maze_iii,c3120,f8h_fine_porteus_maze_iii,39123,34.81,TRUE,2.2331,1.4352,F8h_Fine porteus maze III
c3120_f9a_dominance_hand,c3120,f9a_dominance_hand,39123,34.81,TRUE,1.451,1.1276,F9a_Dominance hand
c3120_f9b_dominance_leg,c3120,f9b_dominance_leg,39123,34.81,TRUE,1.411,1.3184,F9b_Dominance leg
c3120_f9c_dominance_eye,c3120,f9c_dominance_eye,39123,34.81,TRUE,1.65,1.2764,F9c_Dominance eye
c3120_f9d_dominance_overall_summary,c3120,f9d_dominance_overall_summary,39122,34.81,TRUE,2.2692,1.4129,F9d_Dominance overall summary
c4120_assessment,c4120,assessment,39114,34.83,TRUE,167.4832,50.8883,"ASSESSMENT, CHILD, 7 YEAR, PSYCH EXAM"
c4120_assessment_2,c4120,assessment_2,39112,34.83,TRUE,3.9951,2.8644,"ASSESSMENT, CHILD, 7 YEAR, PSYCH EXAM"
c4120_assessment_3,c4120,assessment_3,39114,34.83,TRUE,23.0272,9.5673,"ASSESSMENT, CHILD, 7 YEAR, PSYCH EXAM"
c4120_assessment_4,c4120,assessment_4,39114,34.83,TRUE,14.4867,13.7628,"ASSESSMENT, CHILD, 7 YEAR, PSYCH EXAM"
c4120_unusual_operation_by_examiner,c4120,unusual_operation_by_examiner,39114,34.83,TRUE,13.2049,6.3466,"UNUSUAL OPERATION BY EXAMINER, CHILD, 7 YEAR, PSYCH EXAM"
c4120_unusual_operation_by_examiner_2,c4120,unusual_operation_by_examiner_2,39114,34.83,TRUE,13.7828,7.6083,"UNUSUAL OPERATION BY EXAMINER, CHILD, 7 YEAR, PSYCH EXAM"
c4120_sensitivity_muscle_by_examiner,c4120,sensitivity_muscle_by_examiner,39114,34.83,TRUE,37.9772,3.8501,"SENSITIVITY, MUSCLE, BY EXAMINER, CHILD, 7 YEAR, PSYCH EXAM"
c4120_sensitivity_hearing_by_examiner,c4120,sensitivity_hearing_by_examiner,39114,34.83,TRUE,0.8398,1.4444,"SENSITIVITY, HEARING, BY EXAMINER, CHILD, 7 YEAR, PSYCH EXAM"
c4120_f2m_iq,c4120,f2m_iq,39114,34.83,TRUE,107.4058,97.3926,F2m_IQ
c4120_tactile_orientation_to_testing_situation,c4120,tactile_orientation_to_testing_situation,39114,34.83,TRUE,22.6667,9.2835,"TACTILE ORIENTATION TO TESTING SITUATION, DEGREE OF IRRITABILITY, CHILD, 4 YEAR, PSYCH EXAM"
c4120_psych_exam,c4120,psych_exam,39114,34.83,TRUE,1.0366,0.3269,"PSYCH EXAM, CHILD, 4 YEAR (REPEATED FROM ABOVE)"
c4120_tactile_orientation_to_testing_situation_2,c4120,tactile_orientation_to_testing_situation_2,39114,34.83,TRUE,3.0284,0.747,"TACTILE ORIENTATION TO TESTING SITUATION, EMOTIONAL REACTIVITY, CHILD, 4 YEAR, PSYCH EXAM"
c4120_tactile_orientation_to_examiner_degree_o,c4120,tactile_orientation_to_examiner_degree_o,39114,34.83,TRUE,33.4306,7.677,"TACTILE ORIENTATION TO EXAMINER, DEGREE OF COOPERATION, CHILD, 4 YEAR, PSYCH EXAM"
c4120_tactile_profile_orientation_to_examiner,c4120,tactile_profile_orientation_to_examiner,39114,34.83,TRUE,3.2577,0.8432,"TACTILE PROFILE, ORIENTATION TO EXAMINER MATERIALS, CHILD, 4 YEAR, PSYCH EXAM"
c4120_tactile_orientation_to_test_materials_du,c4120,tactile_orientation_to_test_materials_du,39114,34.83,TRUE,2.8459,0.8029,"TACTILE ORIENTATION TO TEST MATERIALS, DURATION OF ATTENTION, CHILD, 4 YEAR, PSYCH EXAM"
c4120_tactile_orientation_to_test_materials_go,c4120,tactile_orientation_to_test_materials_go,39114,34.83,TRUE,2.8623,0.7733,"TACTILE ORIENTATION TO TEST MATERIALS, GOAL DIRECTEDNESS, CHILD, 4 YEAR, PSYCH EXAM"
c4120_body_activity,c4120,body_activity,39114,34.83,TRUE,32.2217,7.9661,"BODY ACTIVITY, CHILD, 4 YEAR, PSYCH EXAM"
c4120_impression_clinical,c4120,impression_clinical,39114,34.83,TRUE,33.7899,8.2767,"IMPRESSION, CLINICAL, CHILD, 4 YEAR"
c4120_reactivity_activity,c4120,reactivity_activity,39114,34.83,TRUE,33.2949,7.7833,"REACTIVITY, ACTIVITY, CHILD, 4 YEAR, PSYCH EXAM"
c4120_impression_involuntary_2,c4120,impression_involuntary_2,39114,34.83,TRUE,2.9328,0.8944,"IMPRESSION, INVOLUNTARY, CHILD, 4 YEAR"
c4120_impression_involuntary_3,c4120,impression_involuntary_3,39114,34.83,TRUE,0.2371,1.2297,"IMPRESSION, INVOLUNTARY, CHILD, 4 YEAR"
c4120_reactivity_fearful_behavior,c4120,reactivity_fearful_behavior,39114,34.83,TRUE,2.6159,12.9037,"REACTIVITY, FEARFUL BEHAVIOR, CHILD, 4 YEAR, PSYCH EXAM"
c4120_impression_clinical_2,c4120,impression_clinical_2,39114,34.83,TRUE,0.2449,1.2793,"IMPRESSION, CLINICAL, CHILD, 4 YEAR"
c4120_impression_educational_achievement_level,c4120,impression_educational_achievement_level,39114,34.83,TRUE,3.6847,16.2389,"IMPRESSION, EDUCATIONAL ACHIEVEMENT LEVEL, CLINICAL IMPRESSION, CHILD, 4 YEAR"
c4120_impression_educational,c4120,impression_educational,39114,34.83,TRUE,0.3772,1.7726,"IMPRESSION, EDUCATIONAL, CHILD, 7 YEAR, PSYCH EXAM"
c4120_socioeconomic_info,c4120,socioeconomic_info,39114,34.83,TRUE,0.0711,0.7757,SOCIOECONOMIC INFO (REPEATED FROM ABOVE)
